radiologist,inferred_pathology,volume_category,radiomic_category,with_segmentation,correct_prediction,confidence,response_time
Radiologist #1,Meningioma,Very Large,Irregular/Complex Single,False,1,10,17.327317714691162
Radiologist #1,Presurgical glioma,,,False,0,6,29.297536373138428
Radiologist #1,Postoperative glioma resection,,,False,0,7,31.92633938789368
Radiologist #1,Presurgical glioma,Very Large,Infiltrative Single,False,0,6,33.623863697052002
Radiologist #1,Metastases,Large,Multiple,False,1,8,12.603969573974609
Radiologist #1,Paediatric presurgical tumour,,,False,0,8,16.68597674369812
Radiologist #1,Meningioma,Medium,Irregular/Complex Single,False,1,9,34.862307548522949
Radiologist #1,Metastases,Very Large,Multiple,False,1,7,25.196300268173218
Radiologist #1,Presurgical glioma,,,False,1,5,18.850003004074097
Radiologist #1,Presurgical glioma,,,False,1,5,32.699246644973755
Radiologist #1,Presurgical glioma,Large,Irregular/Complex Single,False,1,6,40.737212896347046
Radiologist #1,Presurgical glioma,,,False,1,8,29.784255743026733
Radiologist #1,Presurgical glioma,,,False,1,5,30.423932552337646
Radiologist #1,Paediatric presurgical tumour,,,False,0,8,11.028732299804688
Radiologist #1,Postoperative glioma resection,Very Large,Infiltrative Single,False,1,6,26.293058633804321
Radiologist #1,Presurgical glioma,Very Large,Infiltrative Single,False,1,10,11.343944787979126
Radiologist #1,Presurgical glioma,,,False,1,10,12.321018695831301
Radiologist #1,Postoperative glioma resection,,,False,0,10,16.15227746963501
Radiologist #1,Presurgical glioma,,,False,1,8,14.635195016860962
Radiologist #1,Postoperative glioma resection,,,False,1,8,21.333765983581543
Radiologist #1,Metastases,Small,Multiple,True,0,9,94.612774610519395
Radiologist #1,Presurgical glioma,,,True,0,6,37.944217920303352
Radiologist #1,Meningioma,Very Large,Irregular/Complex Single,True,1,5,116.33272528648376
Radiologist #1,Postoperative glioma resection,,,True,0,6,34.772755861282349
Radiologist #1,Presurgical glioma,,,True,0,6,201.49440598487851
Radiologist #1,Postoperative glioma resection,,,True,0,8,26.391137599945068
Radiologist #1,Paediatric presurgical tumour,,,True,0,10,13.060640096664429
Radiologist #1,Presurgical glioma,Very Large,Infiltrative Single,True,1,10,23.061687469482425
Radiologist #1,Presurgical glioma,,,True,1,7,22.08613657951355
Radiologist #1,Presurgical glioma,Very Large,Infiltrative Single,True,1,7,17.345288991928101
Radiologist #1,Presurgical glioma,,,True,0,5,18.79863429069519
Radiologist #1,Presurgical glioma,Very Large,Infiltrative Single,True,1,10,79.43235445022583
Radiologist #1,Presurgical glioma,,,True,1,7,23.238105297088623
Radiologist #1,Postoperative glioma resection,,,True,0,8,18.50077748298645
Radiologist #1,Presurgical glioma,Small,Irregular/Complex Single,True,1,7,38.584659337997437
Radiologist #1,Presurgical glioma,Very Large,Irregular/Complex Single,True,1,9,55.030770301818848
Radiologist #1,Presurgical glioma,Large,Infiltrative Single,True,1,9,15.814690351486206
Radiologist #1,Postoperative glioma resection,,,True,1,5,21.970271825790405
Radiologist #1,Presurgical glioma,,,True,1,6,23.718886613845825
Radiologist #1,Meningioma,Very Large,Irregular/Complex Single,True,1,10,32.425873041152954
Radiologist #1,Postoperative glioma resection,,,True,1,7,20.480584144592285
Radiologist #1,Presurgical glioma,,,True,0,7,18.464775562286377
Radiologist #1,Presurgical glioma,,,True,1,5,140.856196641922
Radiologist #1,Postoperative glioma resection,,,True,0,6,210.30862593650815
Radiologist #1,Metastases,Medium,Multiple,True,1,7,22.717288494110107
Radiologist #1,Presurgical glioma,,,True,1,10,11.502492904663086
Radiologist #1,Presurgical glioma,Very Large,Irregular/Complex Single,True,1,5,64.345442295074463
Radiologist #1,Presurgical glioma,,,True,1,10,11.088274002075195
Radiologist #1,Presurgical glioma,,,True,0,7,24.946011066436768
Radiologist #1,Presurgical glioma,,,True,1,10,59.667018413543701
Radiologist #1,Presurgical glioma,Large,Multiple,True,1,10,10.456925868988035
Radiologist #1,Presurgical glioma,Micro,Single Lesion (Unclassified),True,1,9,21.795210838317871
Radiologist #1,Postoperative glioma resection,,,True,1,5,31.874199151992801
Radiologist #1,Presurgical glioma,,,True,1,10,15.615616083145142
Radiologist #1,Meningioma,Very Large,Infiltrative Single,True,1,9,15.728380680084229
Radiologist #1,Postoperative glioma resection,,,True,1,9,20.622725009918213
Radiologist #1,Metastases,Large,Multiple,True,1,8,27.5815110206604
Radiologist #1,Presurgical glioma,Large,Irregular/Complex Single,True,1,9,23.877835750579838
Radiologist #1,Presurgical glioma,Very Large,Infiltrative Single,True,1,8,17.901007413864136
Radiologist #1,Postoperative glioma resection,,,True,1,5,30.64606237411499
Radiologist #1,Presurgical glioma,,,True,0,6,34.284378290176392
Radiologist #1,Postoperative glioma resection,,,True,0,8,137.83754515647888
Radiologist #1,Presurgical glioma,,,True,1,7,25.814549207687374
Radiologist #1,Presurgical glioma,,,True,1,6,20.145415782928467
Radiologist #1,Postoperative glioma resection,,,True,0,7,23.808765649795529
Radiologist #1,Postoperative glioma resection,,,True,1,6,28.931942462921143
Radiologist #1,Presurgical glioma,Micro,Irregular/Complex Single,True,0,5,60.780154943466187
Radiologist #1,Postoperative glioma resection,,,True,1,7,21.675739049911499
Radiologist #1,Presurgical glioma,Small,Well-circumscribed Single,True,1,7,19.751445055007931
Radiologist #1,Presurgical glioma,Micro,Single Lesion (Unclassified),True,0,8,23.922403812408447
Radiologist #1,Postoperative glioma resection,Very Large,Infiltrative Single,True,0,7,31.502771615982056
Radiologist #1,Presurgical glioma,,,True,1,7,41.542941093444817
Radiologist #1,Metastases,Micro,Well-circumscribed Single,True,0,8,26.782529830932617
Radiologist #1,Presurgical glioma,,,True,1,7,95.223908424377441
Radiologist #1,Presurgical glioma,Very Large,Infiltrative Single,True,1,10,15.393534660339355
Radiologist #1,Presurgical glioma,,,True,0,8,17.377721309661865
Radiologist #1,Presurgical glioma,Very Large,Irregular/Complex Single,True,1,8,46.38775372505188
Radiologist #1,Presurgical glioma,,,True,0,9,14.360659599304199
Radiologist #1,Presurgical glioma,Micro,Multiple,True,1,8,25.741212844848636
Radiologist #1,Postoperative glioma resection,,,True,1,7,29.017284154891968
Radiologist #1,Presurgical glioma,Micro,Irregular/Complex Single,True,0,6,45.442674160003662
Radiologist #1,Presurgical glioma,Very Large,Multiple,True,1,10,19.564680814743038
Radiologist #1,Meningioma,Small,Irregular/Complex Single,True,1,8,41.645242929458618
Radiologist #1,Meningioma,Medium,Well-circumscribed Single,True,1,9,18.654671430587769
Radiologist #1,Presurgical glioma,Medium,Multiple,True,1,9,27.09809398651123
Radiologist #1,Presurgical glioma,Very Large,Irregular/Complex Single,True,1,7,28.669161081314087
Radiologist #1,Postoperative glioma resection,,,True,1,7,14.321014165878296
Radiologist #1,Presurgical glioma,Very Large,Infiltrative Single,True,1,10,9.4327297210693359
Radiologist #1,Paediatric presurgical tumour,,,True,0,7,47.381144046783447
Radiologist #1,Postoperative glioma resection,,,True,1,5,15.106990098953249
Radiologist #1,Presurgical glioma,,,True,1,5,126.0164759159088
Radiologist #1,Presurgical glioma,,,True,1,5,31.387661457061768
Radiologist #1,Presurgical glioma,Very Large,Infiltrative Single,True,1,10,12.440309286117554
Radiologist #1,Postoperative glioma resection,Micro,Irregular/Complex Single,True,0,7,17.858200550079346
Radiologist #1,Presurgical glioma,,,True,0,7,37.628269672393799
Radiologist #1,Presurgical glioma,,,True,1,5,39.272835969924927
Radiologist #1,Presurgical glioma,,,True,1,10,11.462863206863403
Radiologist #1,Postoperative glioma resection,,,True,1,5,17.878584861755371
Radiologist #1,Presurgical glioma,Micro,Multiple,True,0,7,17.166622877120972
Radiologist #1,Presurgical glioma,Small,Well-circumscribed Single,True,1,5,27.026334047317505
Radiologist #1,Meningioma,Very Large,Irregular/Complex Single,True,1,10,12.397113800048828
Radiologist #1,Presurgical glioma,,,True,1,6,21.553066730499268
Radiologist #1,Postoperative glioma resection,,,True,0,8,169.11106133461001
Radiologist #1,Presurgical glioma,Very Large,Infiltrative Single,True,1,7,23.020298480987549
Radiologist #1,Metastases,Large,Multiple,True,1,8,14.87148380279541
Radiologist #1,Paediatric presurgical tumour,,,True,0,9,22.420504331588745
Radiologist #1,Meningioma,Medium,Irregular/Complex Single,True,1,9,20.838451147079468
Radiologist #1,Metastases,Very Large,Multiple,True,1,8,21.082956552505493
Radiologist #1,Presurgical glioma,,,True,1,8,22.291627883911133
Radiologist #1,Presurgical glioma,,,True,1,8,18.051306486129761
Radiologist #1,Presurgical glioma,Large,Irregular/Complex Single,True,1,7,34.692862749099731
Radiologist #1,Presurgical glioma,,,True,1,6,26.978507280349731
Radiologist #1,Presurgical glioma,,,True,1,6,17.04288125038147
Radiologist #1,Paediatric presurgical tumour,,,True,0,6,52.971394538879402
Radiologist #1,Postoperative glioma resection,Very Large,Infiltrative Single,True,1,8,20.520251750946045
Radiologist #1,Presurgical glioma,Very Large,Infiltrative Single,True,1,9,15.280312538146973
Radiologist #1,Presurgical glioma,,,True,1,9,11.300586700439451
Radiologist #1,Postoperative glioma resection,,,True,0,7,14.320757150650024
Radiologist #1,Presurgical glioma,,,True,1,7,12.485795497894289
Radiologist #1,Postoperative glioma resection,,,True,1,7,12.998357534408569
Radiologist #6,Presurgical glioma,,,False,1,7,96.901726245880127
Radiologist #6,Presurgical glioma,Large,Infiltrative Single,False,1,10,42.168672323226929
Radiologist #6,Presurgical glioma,,,False,1,7,83.345735549926758
Radiologist #6,Postoperative glioma resection,,,False,0,4,78.974204301834106
Radiologist #6,Presurgical glioma,,,False,1,5,50.920933723449707
Radiologist #6,Presurgical glioma,,,False,1,6,75.44212007522583
Radiologist #6,Postoperative glioma resection,,,False,0,7,46.983895540237427
Radiologist #6,Presurgical glioma,Micro,Irregular/Complex Single,False,0,7,57.683855295181282
Radiologist #6,Presurgical glioma,Small,Irregular/Complex Single,False,1,6,76.533804655075073
Radiologist #6,Presurgical glioma,Large,Infiltrative Single,False,1,10,32.87376856803894
Radiologist #6,Presurgical glioma,,,False,0,2,71.762937784194946
Radiologist #6,Presurgical glioma,,,False,1,5,30.449205160140991
Radiologist #6,Postoperative glioma resection,,,False,1,6,36.083932876586914
Radiologist #6,Presurgical glioma,Micro,Irregular/Complex Single,False,1,8,38.630242824554443
Radiologist #6,Paediatric presurgical tumour,,,False,1,5,181.19264459609985
Radiologist #6,Postoperative glioma resection,,,False,1,2,54.184446811676025
Radiologist #6,Postoperative glioma resection,,,False,0,4,41.994617938995361
Radiologist #6,Presurgical glioma,Large,Irregular/Complex Single,False,1,7,47.765404939651489
Radiologist #6,Postoperative glioma resection,,,False,1,3,98.916521310806274
Radiologist #6,Presurgical glioma,,,False,0,5,50.506059408187866
Radiologist #6,Postoperative glioma resection,,,False,0,3,74.500323534011841
Radiologist #6,Presurgical glioma,Small,Multiple,False,1,4,63.113131761550903
Radiologist #6,Presurgical glioma,Very Large,Irregular/Complex Single,False,1,7,30.419533014297485
Radiologist #6,Presurgical glioma,Very Large,Infiltrative Single,False,1,6,143.53633403778076
Radiologist #6,Paediatric presurgical tumour,,,False,0,3,193.72551131248477
Radiologist #6,Postoperative glioma resection,,,False,0,4,40.750264406204224
Radiologist #6,Presurgical glioma,,,False,1,5,28.861898899078369
Radiologist #6,Postoperative glioma resection,Micro,Infiltrative Single,False,0,3,103.91952061653136
Radiologist #6,Presurgical glioma,Large,Irregular/Complex Single,False,1,3,100.58264255523682
Radiologist #6,Presurgical glioma,,,False,0,3,75.647097110748291
Radiologist #6,Presurgical glioma,,,False,1,10,13.065412282943726
Radiologist #6,Presurgical glioma,,,False,1,6,33.653918266296387
Radiologist #6,Presurgical glioma,,,False,1,5,68.909652948379517
Radiologist #6,Postoperative glioma resection,,,False,0,3,74.528353691101074
Radiologist #6,Presurgical glioma,,,False,1,3,51.167703628540039
Radiologist #6,Presurgical glioma,Very Large,Irregular/Complex Single,False,1,3,47.677661418914802
Radiologist #6,Presurgical glioma,,,False,0,3,72.211571216583252
Radiologist #6,Presurgical glioma,,,False,1,10,17.214745998382568
Radiologist #6,Presurgical glioma,Micro,Well-circumscribed Single,False,1,8,20.449732065200809
Radiologist #6,Postoperative glioma resection,,,False,1,5,46.657916784286499
Radiologist #6,Presurgical glioma,,,False,1,4,35.187244176864624
Radiologist #6,Postoperative glioma resection,,,False,1,4,33.229846715927124
Radiologist #6,Presurgical glioma,,,False,0,7,40.227399110794067
Radiologist #6,Metastases,Large,Infiltrative Single,False,1,7,17.379188299179077
Radiologist #6,Presurgical glioma,Very Large,Infiltrative Single,False,1,7,34.259832859039307
Radiologist #6,Presurgical glioma,Very Large,Infiltrative Single,False,1,6,27.226647138595581
Radiologist #6,Postoperative glioma resection,,,False,1,6,33.970253229141235
Radiologist #6,Postoperative glioma resection,,,False,1,5,30.143089771270752
Radiologist #6,Presurgical glioma,Very Large,Infiltrative Single,False,1,6,68.118576765060425
Radiologist #6,Presurgical glioma,Micro,Single Lesion (Unclassified),False,0,6,43.262891292572021
Radiologist #6,Presurgical glioma,Very Large,Infiltrative Single,False,1,7,34.303416967391968
Radiologist #6,Metastases,Very Large,Multiple,False,1,8,37.90112566947937
Radiologist #6,Presurgical glioma,,,False,1,4,22.182430028915405
Radiologist #6,Presurgical glioma,,,False,1,9,14.30120587348938
Radiologist #6,Presurgical glioma,Small,Infiltrative Single,False,0,2,54.519447088241577
Radiologist #6,Postoperative glioma resection,Very Large,Infiltrative Single,False,1,7,44.922188282012939
Radiologist #6,Presurgical glioma,Micro,Irregular/Complex Single,False,1,3,66.151796102523804
Radiologist #6,Presurgical glioma,,,False,0,2,44.325849056243896
Radiologist #6,Meningioma,Medium,Irregular/Complex Single,False,0,9,60.686078548431396
Radiologist #6,Presurgical glioma,Micro,Irregular/Complex Single,False,1,2,66.161169290542603
Radiologist #6,Postoperative glioma resection,Micro,Irregular/Complex Single,False,1,8,13.86883282661438
Radiologist #6,Presurgical glioma,,,False,1,7,20.005413055419918
Radiologist #6,Postoperative glioma resection,Very Large,Infiltrative Single,False,1,7,23.974669456481934
Radiologist #6,Metastases,Large,Multiple,False,1,8,39.800148725509651
Radiologist #6,Postoperative glioma resection,,,False,1,1,43.392544507980347
Radiologist #6,Meningioma,Very Large,Irregular/Complex Single,False,1,10,20.40131783485413
Radiologist #6,Paediatric presurgical tumour,,,False,1,4,87.212712049484253
Radiologist #6,Presurgical glioma,Very Large,Infiltrative Single,False,1,4,52.492631673812873
Radiologist #6,Presurgical glioma,Medium,Well-circumscribed Single,False,1,8,22.075072288513184
Radiologist #6,Postoperative glioma resection,,,False,1,5,23.657613039016724
Radiologist #6,Presurgical glioma,,,False,1,5,21.047505378723145
Radiologist #6,Presurgical glioma,Medium,Irregular/Complex Single,False,0,3,40.213276624679565
Radiologist #6,Presurgical glioma,Very Large,Infiltrative Single,False,1,3,54.601489305496216
Radiologist #6,Presurgical glioma,Very Large,Infiltrative Single,False,1,4,22.876933097839355
Radiologist #6,Presurgical glioma,,,False,1,3,27.78605318069458
Radiologist #6,Presurgical glioma,,,False,1,6,59.840149402618408
Radiologist #6,Presurgical glioma,Very Large,Infiltrative Single,False,1,10,12.860151529312134
Radiologist #6,Postoperative glioma resection,Medium,Irregular/Complex Single,False,0,3,41.42579460144043
Radiologist #6,Paediatric presurgical tumour,,,False,1,3,47.345757961273193
Radiologist #6,Presurgical glioma,,,False,1,4,29.432132720947266
Radiologist #6,Presurgical glioma,,,False,1,9,20.154999732971191
Radiologist #6,Presurgical glioma,,,False,1,3,55.299006462097168
Radiologist #6,Presurgical glioma,Medium,Well-circumscribed Single,False,1,3,31.992579698562626
Radiologist #6,Postoperative glioma resection,,,False,1,4,25.666954755783081
Radiologist #6,Postoperative glioma resection,Very Large,Infiltrative Single,False,1,3,39.887146472930908
Radiologist #6,Meningioma,Medium,Well-circumscribed Single,False,0,3,32.654540538787842
Radiologist #6,Postoperative glioma resection,,,False,1,3,36.119535684585571
Radiologist #6,Postoperative glioma resection,,,False,1,3,34.822036743164062
Radiologist #6,Presurgical glioma,,,False,0,6,25.393176555633545
Radiologist #6,Presurgical glioma,,,False,1,3,22.084527730941769
Radiologist #6,Presurgical glioma,Medium,Infiltrative Single,False,1,7,24.911113262176517
Radiologist #6,Presurgical glioma,,,False,0,3,26.206658840179443
Radiologist #6,Postoperative glioma resection,,,False,1,4,25.296667098999023
Radiologist #6,Presurgical glioma,,,False,1,3,22.440137147903439
Radiologist #6,Postoperative glioma resection,Micro,Irregular/Complex Single,False,1,2,47.438238620758057
Radiologist #6,Presurgical glioma,,,False,1,4,22.007528066635128
Radiologist #6,Postoperative glioma resection,,,False,1,4,15.648285865783691
Radiologist #6,Presurgical glioma,Very Large,Irregular/Complex Single,False,1,9,9.2204613685607928
Radiologist #6,Metastases,Small,Multiple,False,0,4,27.463327169418331
Radiologist #6,Presurgical glioma,,,False,1,2,39.22405743598938
Radiologist #6,Presurgical glioma,,,True,0,5,58.404313802719123
Radiologist #6,Presurgical glioma,Large,Infiltrative Single,True,1,10,16.898972988128662
Radiologist #6,Presurgical glioma,,,True,1,2,36.843117713928223
Radiologist #6,Postoperative glioma resection,,,True,1,5,87.447786331176758
Radiologist #6,Presurgical glioma,,,True,1,5,21.392335653305054
Radiologist #6,Presurgical glioma,,,True,1,5,31.23782587051392
Radiologist #6,Postoperative glioma resection,,,True,0,7,14.937316417694092
Radiologist #6,Presurgical glioma,Micro,Irregular/Complex Single,True,0,6,22.1787543296814
Radiologist #6,Presurgical glioma,Small,Irregular/Complex Single,True,1,6,26.576360702514648
Radiologist #6,Presurgical glioma,Large,Infiltrative Single,True,1,10,20.503585338592529
Radiologist #6,Presurgical glioma,,,True,1,6,20.837951421737671
Radiologist #6,Presurgical glioma,,,True,1,6,19.93497371673584
Radiologist #6,Postoperative glioma resection,,,True,1,8,24.35903525352478
Radiologist #6,Presurgical glioma,Micro,Irregular/Complex Single,True,1,7,15.997399091720579
Radiologist #6,Paediatric presurgical tumour,,,True,1,6,15.469157457351685
Radiologist #6,Postoperative glioma resection,,,True,1,6,20.77594256401062
Radiologist #6,Postoperative glioma resection,,,True,1,3,45.381913661956787
Radiologist #6,Presurgical glioma,Large,Irregular/Complex Single,True,1,8,23.852343559265137
Radiologist #6,Postoperative glioma resection,,,True,0,3,54.987240791320801
Radiologist #6,Presurgical glioma,,,True,0,3,21.418186664581299
Radiologist #6,Postoperative glioma resection,,,True,1,5,12.056683778762816
Radiologist #6,Presurgical glioma,Small,Multiple,True,0,2,44.520270824432373
Radiologist #6,Presurgical glioma,Very Large,Irregular/Complex Single,True,1,8,27.238638162612915
Radiologist #6,Presurgical glioma,Very Large,Infiltrative Single,True,1,8,13.074499845504761
Radiologist #6,Paediatric presurgical tumour,,,True,1,5,19.942906141281128
Radiologist #6,Postoperative glioma resection,,,True,0,6,16.767797708511353
Radiologist #6,Presurgical glioma,,,True,1,6,12.319157123565674
Radiologist #6,Postoperative glioma resection,Micro,Infiltrative Single,True,0,3,15.4425208568573
Radiologist #6,Presurgical glioma,Large,Irregular/Complex Single,True,1,4,25.103821992874146
Radiologist #6,Presurgical glioma,,,True,1,5,16.569161891937256
Radiologist #6,Presurgical glioma,,,True,1,10,13.504538297653198
Radiologist #6,Presurgical glioma,,,True,1,5,24.094661474227905
Radiologist #6,Presurgical glioma,,,True,1,9,19.395918130874637
Radiologist #6,Postoperative glioma resection,,,True,1,5,20.219699621200562
Radiologist #6,Presurgical glioma,,,True,1,8,12.868994474411011
Radiologist #6,Presurgical glioma,Very Large,Irregular/Complex Single,True,1,8,28.000971794128414
Radiologist #6,Presurgical glioma,,,True,1,6,18.324084520339969
Radiologist #6,Presurgical glioma,,,True,1,10,9.3322303295135498
Radiologist #6,Presurgical glioma,Micro,Well-circumscribed Single,True,1,8,16.538377523422241
Radiologist #6,Postoperative glioma resection,,,True,1,7,23.787811279296875
Radiologist #6,Presurgical glioma,,,True,1,6,23.638819694519043
Radiologist #6,Postoperative glioma resection,,,True,0,5,39.319432497024536
Radiologist #6,Presurgical glioma,,,True,1,6,18.047957181930546
Radiologist #6,Metastases,Large,Infiltrative Single,True,1,10,10.657054424285889
Radiologist #6,Presurgical glioma,Very Large,Infiltrative Single,True,1,10,12.276149034500122
Radiologist #6,Presurgical glioma,Very Large,Infiltrative Single,True,1,5,41.32156777381897
Radiologist #6,Postoperative glioma resection,,,True,1,5,15.184523582458496
Radiologist #6,Postoperative glioma resection,,,True,1,7,19.032668590545651
Radiologist #6,Presurgical glioma,Very Large,Infiltrative Single,True,1,10,6.859445333480835
Radiologist #6,Presurgical glioma,Micro,Single Lesion (Unclassified),True,0,9,18.068371772766117
Radiologist #6,Presurgical glioma,Very Large,Infiltrative Single,True,1,8,10.870078325271606
Radiologist #6,Metastases,Very Large,Multiple,True,1,10,34.081354141235352
Radiologist #6,Presurgical glioma,,,True,1,8,17.753058433532715
Radiologist #6,Presurgical glioma,,,True,1,10,14.992341279983521
Radiologist #6,Presurgical glioma,Small,Infiltrative Single,True,0,4,23.270841598510746
Radiologist #6,Postoperative glioma resection,Very Large,Infiltrative Single,True,1,9,13.380096435546877
Radiologist #6,Presurgical glioma,Micro,Irregular/Complex Single,True,0,5,46.13708758354187
Radiologist #6,Presurgical glioma,,,True,0,7,17.822761297225952
Radiologist #6,Meningioma,Medium,Irregular/Complex Single,True,1,10,23.848397970199585
Radiologist #6,Presurgical glioma,Micro,Irregular/Complex Single,True,0,5,34.406732082366943
Radiologist #6,Postoperative glioma resection,Micro,Irregular/Complex Single,True,1,5,19.749839782714844
Radiologist #6,Presurgical glioma,,,True,1,7,14.322350025177002
Radiologist #6,Postoperative glioma resection,Very Large,Infiltrative Single,True,1,10,11.960208654403688
Radiologist #6,Metastases,Large,Multiple,True,1,10,21.228660583496094
Radiologist #6,Postoperative glioma resection,,,True,1,4,22.230807542800903
Radiologist #6,Meningioma,Very Large,Irregular/Complex Single,True,1,10,9.3398489952087402
Radiologist #6,Paediatric presurgical tumour,,,True,1,3,15.089846611022949
Radiologist #6,Presurgical glioma,Very Large,Infiltrative Single,True,1,7,21.175275087356567
Radiologist #6,Presurgical glioma,Medium,Well-circumscribed Single,True,1,10,11.926230669021606
Radiologist #6,Postoperative glioma resection,,,True,1,5,25.650706768035889
Radiologist #6,Presurgical glioma,,,True,1,4,12.746793508529665
Radiologist #6,Presurgical glioma,Medium,Irregular/Complex Single,True,0,3,33.50359320640564
Radiologist #6,Presurgical glioma,Very Large,Infiltrative Single,True,1,8,16.99876070022583
Radiologist #6,Presurgical glioma,Very Large,Infiltrative Single,True,1,8,21.489210844039921
Radiologist #6,Presurgical glioma,,,True,0,2,45.89950966835022
Radiologist #6,Presurgical glioma,,,True,0,3,58.738783121109009
Radiologist #6,Presurgical glioma,Very Large,Infiltrative Single,True,1,10,9.9566111564636248
Radiologist #6,Postoperative glioma resection,Medium,Irregular/Complex Single,True,0,4,28.058746814727783
Radiologist #6,Paediatric presurgical tumour,,,True,0,3,20.57076621055603
Radiologist #6,Presurgical glioma,,,True,0,6,37.115240097045898
Radiologist #6,Presurgical glioma,,,True,1,10,9.204340934753418
Radiologist #6,Presurgical glioma,,,True,1,6,14.761529445648192
Radiologist #6,Presurgical glioma,Medium,Well-circumscribed Single,True,1,7,28.061906814575195
Radiologist #6,Postoperative glioma resection,,,True,1,4,29.163278341293331
Radiologist #6,Postoperative glioma resection,Very Large,Infiltrative Single,True,1,7,14.87468957901001
Radiologist #6,Meningioma,Medium,Well-circumscribed Single,True,1,6,16.019079685211182
Radiologist #6,Postoperative glioma resection,,,True,1,6,16.595110177993774
Radiologist #6,Postoperative glioma resection,,,True,0,3,24.967857837676998
Radiologist #6,Presurgical glioma,,,True,0,6,17.51640248298645
Radiologist #6,Presurgical glioma,,,True,1,4,29.72269177436829
Radiologist #6,Presurgical glioma,Medium,Infiltrative Single,True,1,9,10.604575395584106
Radiologist #6,Presurgical glioma,,,True,0,3,26.187559604644772
Radiologist #6,Postoperative glioma resection,,,True,1,7,16.748872041702271
Radiologist #6,Presurgical glioma,,,True,1,7,24.431353330612183
Radiologist #6,Postoperative glioma resection,Micro,Irregular/Complex Single,True,0,4,22.634153842926025
Radiologist #6,Presurgical glioma,,,True,1,5,18.809291362762451
Radiologist #6,Postoperative glioma resection,,,True,1,5,14.265483140945436
Radiologist #6,Presurgical glioma,Very Large,Irregular/Complex Single,True,1,10,25.710985422134399
Radiologist #6,Metastases,Small,Multiple,True,1,6,53.993180274963379
Radiologist #6,Presurgical glioma,,,True,0,5,43.272996664047241
Radiologist #11,Presurgical glioma,,,False,0,9,52.612689256668091
Radiologist #11,Presurgical glioma,Micro,Irregular/Complex Single,False,0,7,45.732151746749878
Radiologist #11,Presurgical glioma,,,False,1,7,39.558156251907349
Radiologist #11,Postoperative glioma resection,Very Large,Irregular/Complex Single,False,1,7,75.545625448226929
Radiologist #11,Presurgical glioma,Very Large,Infiltrative Single,False,1,10,30.533716917037964
Radiologist #11,Presurgical glioma,Very Large,Infiltrative Single,False,1,10,34.070892572402954
Radiologist #11,Presurgical glioma,,,False,1,7,31.307288408279419
Radiologist #11,Presurgical glioma,Very Large,Infiltrative Single,False,1,7,29.709025859832764
Radiologist #11,Postoperative glioma resection,Micro,Infiltrative Single,False,0,5,43.83216118812561
Radiologist #11,Presurgical glioma,,,False,1,6,36.919846296310425
Radiologist #11,Presurgical glioma,Very Large,Irregular/Complex Single,False,1,5,78.915013790130615
Radiologist #11,Presurgical glioma,,,False,1,5,65.142992496490479
Radiologist #11,Presurgical glioma,,,False,0,5,45.684970617294312
Radiologist #11,Metastases,Large,Multiple,False,1,7,35.930345058441162
Radiologist #11,Postoperative glioma resection,,,False,1,6,24.975952625274655
Radiologist #11,Presurgical glioma,,,False,1,4,56.981497526168823
Radiologist #11,Postoperative glioma resection,,,False,1,4,86.450821161270142
Radiologist #11,Postoperative glioma resection,Micro,Irregular/Complex Single,False,1,6,24.501296997070312
Radiologist #11,Postoperative glioma resection,Very Large,Infiltrative Single,False,1,9,31.325308561325077
Radiologist #11,Presurgical glioma,Large,Infiltrative Single,False,1,7,64.290932416915894
Radiologist #11,Postoperative glioma resection,,,False,0,9,23.006182909011841
Radiologist #11,Paediatric presurgical tumour,,,False,0,10,19.155353307723999
Radiologist #11,Presurgical glioma,,,False,1,5,67.363655090332031
Radiologist #11,Meningioma,Very Large,Irregular/Complex Single,False,1,10,17.847647190093994
Radiologist #11,Presurgical glioma,,,False,1,6,60.690191268920898
Radiologist #11,Presurgical glioma,,,False,1,5,39.421323537826538
Radiologist #11,Presurgical glioma,Large,Infiltrative Single,False,1,10,17.870634794235229
Radiologist #11,Presurgical glioma,,,False,0,10,14.303283452987673
Radiologist #11,Presurgical glioma,,,False,1,10,18.022120237350464
Radiologist #11,Postoperative glioma resection,Micro,Irregular/Complex Single,False,0,4,49.781167984008789
Radiologist #11,Postoperative glioma resection,,,False,1,6,183.95071196556091
Radiologist #11,Paediatric presurgical tumour,,,False,0,10,46.734640836715698
Radiologist #11,Presurgical glioma,,,False,1,5,82.664623737335205
Radiologist #11,Postoperative glioma resection,,,False,0,9,18.918164253234863
Radiologist #11,Postoperative glioma resection,Small,Infiltrative Single,False,1,6,35.568211317062378
Radiologist #11,Presurgical glioma,,,False,1,5,33.884651184082031
Radiologist #11,Presurgical glioma,Large,Irregular/Complex Single,False,1,6,48.105717420578003
Radiologist #11,Postoperative glioma resection,,,False,1,6,41.590114593505859
Radiologist #11,Postoperative glioma resection,Micro,Single Lesion (Unclassified),False,0,7,49.430325746536255
Radiologist #11,Presurgical glioma,Very Large,Irregular/Complex Single,False,1,6,34.247752666473389
Radiologist #11,Presurgical glioma,,,False,0,8,22.197891712188721
Radiologist #11,Postoperative glioma resection,Micro,Single Lesion (Unclassified),False,0,7,30.278995513916016
